,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,Christmas Day,Christmas Day_lower,Christmas Day_upper,Christmas Day (Observed),Christmas Day (Observed)_lower,Christmas Day (Observed)_upper,Columbus Day,Columbus Day_lower,Columbus Day_upper,Independence Day,Independence Day_lower,Independence Day_upper,Independence Day (Observed),Independence Day (Observed)_lower,Independence Day (Observed)_upper,Labor Day,Labor Day_lower,Labor Day_upper,"Martin Luther King, Jr. Day","Martin Luther King, Jr. Day_lower","Martin Luther King, Jr. Day_upper",Memorial Day,Memorial Day_lower,Memorial Day_upper,New Year's Day,New Year's Day_lower,New Year's Day_upper,New Year's Day (Observed),New Year's Day (Observed)_lower,New Year's Day (Observed)_upper,Thanksgiving,Thanksgiving_lower,Thanksgiving_upper,Veterans Day,Veterans Day_lower,Veterans Day_upper,Veterans Day (Observed),Veterans Day (Observed)_lower,Veterans Day (Observed)_upper,Washington's Birthday,Washington's Birthday_lower,Washington's Birthday_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,holidays,holidays_lower,holidays_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
20,2014-08-11,17105.517648757042,16156.124927348763,17422.902278189023,17105.517648757042,17105.517648757042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-290.6142344263649,-290.6142344263649,-290.6142344263649,-581.9118134932659,-581.9118134932659,-581.9118134932659,0.0,0.0,0.0,-50.17142594033661,-50.17142594033661,-50.17142594033661,341.46900500723757,341.46900500723757,341.46900500723757,0.0,0.0,0.0,16814.903414330678
21,2014-08-12,17115.640862929482,16229.562125012542,17450.30147469239,17115.640862929482,17115.640862929482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-268.4701068105748,-268.4701068105748,-268.4701068105748,-581.9118134932659,-581.9118134932659,-581.9118134932659,0.0,0.0,0.0,-17.42866713421637,-17.42866713421637,-17.42866713421637,330.8703738169074,330.8703738169074,330.8703738169074,0.0,0.0,0.0,16847.170756118907
22,2014-08-13,17125.76407710192,16206.691861099514,17462.405604904987,17125.76407710192,17125.76407710192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-282.2088653072924,-282.2088653072924,-282.2088653072924,-581.9118134932659,-581.9118134932659,-581.9118134932659,0.0,0.0,0.0,-21.683312103000315,-21.683312103000315,-21.683312103000315,321.3862602889737,321.3862602889737,321.3862602889737,0.0,0.0,0.0,16843.555211794628
23,2014-08-14,17135.88729127436,16219.856257355717,17459.43494212678,17135.88729127436,17135.88729127436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-297.6938628189955,-297.6938628189955,-297.6938628189955,-581.9118134932659,-581.9118134932659,-581.9118134932659,0.0,0.0,0.0,-28.691598599842436,-28.691598599842436,-28.691598599842436,312.9095492741127,312.9095492741127,312.9095492741127,0.0,0.0,0.0,16838.193428455364
24,2014-08-15,17146.0105054468,16214.931742045843,17497.21421918438,17146.0105054468,17146.0105054468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-304.11184837163614,-304.11184837163614,-304.11184837163614,-581.9118134932659,-581.9118134932659,-581.9118134932659,0.0,0.0,0.0,-27.502927127521723,-27.502927127521723,-27.502927127521723,305.3028922491514,305.3028922491514,305.3028922491514,0.0,0.0,0.0,16841.898657075166
25,2014-08-18,17176.38014796412,16188.806518999114,17480.620898130008,17176.38014796412,17176.38014796412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-346.0614696170014,-346.0614696170014,-346.0614696170014,-581.9118134932659,-581.9118134932659,-581.9118134932659,0.0,0.0,0.0,-50.1714259403309,-50.1714259403309,-50.1714259403309,286.0217698165953,286.0217698165953,286.0217698165953,0.0,0.0,0.0,16830.318678347117
26,2014-08-19,17186.50336213656,16196.82784589778,17494.932357579513,17186.50336213656,17186.50336213656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-319.1766836698174,-319.1766836698174,-319.1766836698174,-581.9118134932659,-581.9118134932659,-581.9118134932659,0.0,0.0,0.0,-17.42866713428575,-17.42866713428575,-17.42866713428575,280.1637969577341,280.1637969577341,280.1637969577341,0.0,0.0,0.0,16867.32667846674
27,2014-08-20,17196.626576309,16236.577613036188,17487.805960777037,17196.626576309,17196.626576309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-329.3081984914847,-329.3081984914847,-329.3081984914847,-581.9118134932659,-581.9118134932659,-581.9118134932659,0.0,0.0,0.0,-21.68331210299496,-21.68331210299496,-21.68331210299496,274.2869271047761,274.2869271047761,274.2869271047761,0.0,0.0,0.0,16867.318377817515
28,2014-08-21,17206.749790481437,16193.746492048613,17473.067916443226,17206.749790481437,17206.749790481437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-342.37763677241736,-342.37763677241736,-342.37763677241736,-581.9118134932659,-581.9118134932659,-581.9118134932659,0.0,0.0,0.0,-28.691598599794666,-28.691598599794666,-28.691598599794666,268.2257753206431,268.2257753206431,268.2257753206431,0.0,0.0,0.0,16864.37215370902
29,2014-08-22,17216.873004653877,16238.409981214432,17492.461646963202,17216.873004653877,17216.873004653877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-347.57923296399525,-347.57923296399525,-347.57923296399525,-581.9118134932659,-581.9118134932659,-581.9118134932659,0.0,0.0,0.0,-27.502927127431324,-27.502927127431324,-27.502927127431324,261.8355076567019,261.8355076567019,261.8355076567019,0.0,0.0,0.0,16869.29377168988
