,ds,trend,trend_lower,trend_upper,yhat,yhat_lower,yhat_upper
259,2015-07-23,5115.875518717965,5115.875518717965,5115.875518717965,5174.795814626569,4963.112653803343,5379.056736689281
260,2015-07-24,5114.503479098028,5114.503479098028,5114.503479098028,5175.450520106959,4959.596193085679,5393.194915677628
261,2015-07-27,5110.38736023822,5110.38736023822,5110.38736023822,5158.616993759337,4930.162065149938,5384.15258552642
262,2015-07-28,5109.015320618284,5109.015320618284,5109.015320618284,5164.895860055107,4941.729693370328,5379.9061680805635
263,2015-07-29,5107.643280998347,5107.643280998347,5107.643280998347,5159.666791255804,4940.354992304358,5387.15525115923
264,2015-07-30,5106.271241378412,5106.271241378412,5106.271241378412,5148.198691998558,4934.735919710183,5368.985577261792
265,2015-07-31,5104.899201758475,5104.899201758475,5104.899201758475,5142.066215319374,4921.662846317031,5366.973646463908
266,2015-08-03,5100.783082898668,5100.783082898668,5100.783082898668,5108.932990400109,4879.758957340522,5346.300038002315
267,2015-08-04,5099.411043278731,5099.411043278731,5099.411043278731,5111.3429641958,4888.001825010867,5336.945491682634
268,2015-08-05,5098.039003658795,5098.039003658795,5098.039003658795,5103.083918645089,4890.209851639799,5313.332933713441
269,2015-08-06,5096.666964038859,5096.666964038859,5096.666964038859,5089.429418199908,4874.193813477623,5303.760034800579
270,2015-08-07,5095.294924418923,5095.294924418924,5095.294924418924,5081.939915151546,4851.65030120168,5308.13329531683
271,2015-08-10,5091.178805559115,5091.178805559115,5091.178805559115,5049.314008015111,4829.62092523631,5270.761339211483
272,2015-08-11,5089.806765939178,5089.806765939178,5089.806765939178,5053.213949611149,4834.074638454804,5270.37746239232
273,2015-08-12,5088.434726319242,5088.434726319242,5088.434726319242,5046.9740901975265,4835.840761439685,5259.5134948494915
274,2015-08-13,5087.062686699306,5087.062686699306,5087.062686699306,5035.777377540102,4823.027374000754,5245.716449818542
275,2015-08-14,5085.69064707937,5085.69064707937,5085.69064707937,5031.089449009236,4819.404628529173,5250.205829547222
276,2015-08-17,5081.574528219562,5081.574528219562,5081.574528219562,5007.975684459139,4806.033224011104,5241.8299934130555
277,2015-08-18,5080.202488599625,5080.202488599625,5080.202488599625,5015.11214775588,4792.640475067391,5253.783094184307
278,2015-08-19,5078.83044897969,5078.83044897969,5078.83044897969,5012.005378332523,4772.232515767095,5238.550459066286
279,2015-08-20,5077.458409359753,5077.458409359753,5077.458409359753,5003.769605029734,4761.974997328567,5220.00854138835
280,2015-08-21,5076.086369739817,5076.086369739817,5076.086369739817,5001.8124263010395,4779.524919691154,5212.574065018708
281,2015-08-24,5071.970250880009,5071.970250880009,5071.970250880009,4985.105583292024,4764.236095221523,5191.4775697763525
282,2015-08-25,5070.598211260073,5070.598211260073,5070.598211260073,4993.708200494769,4778.105144558822,5215.893699281339
283,2015-08-26,5069.226171640137,5069.226171640137,5069.226171640137,4991.7248342268695,4763.888844240167,5215.2451608576675
284,2015-08-27,5067.8541320202,5067.8541320202,5067.8541320202,4984.280820576483,4759.7771951460945,5227.980629499538
285,2015-08-28,5070.124602182379,5070.124602182379,5070.124602182379,4986.4463387249725,4750.018985824643,5221.371293550805
286,2015-08-31,5076.936012668912,5076.936012668912,5076.936012668912,4980.5404977893595,4747.866599022293,5197.001836717689
287,2015-09-01,5079.2064828310895,5079.2064828310895,5079.2064828310895,4992.343491511092,4776.211095364326,5210.36599049444
288,2015-09-02,5081.476952993267,5081.476952993267,5081.476952993267,4993.426132961322,4749.6757886352225,5221.189692365217
289,2015-09-03,5083.747423155444,5083.747423155444,5083.747423155444,4988.951991724091,4773.243760668778,5190.910865236198
290,2015-09-04,5086.017893317623,5086.017893317623,5086.017893317623,4990.383889949544,4761.409547875784,5206.644648901916
291,2015-09-08,5095.0997739663335,5095.0997739663335,5095.0997739663335,4993.258967802158,4779.84551651737,5219.164328189255
292,2015-09-09,5097.370244128511,5097.370244128511,5097.370244128511,4993.636890287016,4772.865618140235,5216.047700692015
293,2015-09-10,5099.640714290688,5099.640714290688,5099.640714290688,4988.481779868467,4763.4759369681005,5221.652767809457
294,2015-09-11,5101.911184452867,5101.911184452867,5101.911184452867,4989.245443903382,4765.919781762984,5189.6912709886765
295,2015-09-14,5108.7225949394,5108.7225949394,5108.7225949394,4978.920429809797,4757.038073039063,5184.656974202569
296,2015-09-15,5110.9930651015775,5110.9930651015775,5110.9930651015775,4989.149962889451,4786.253549679766,5205.324684720342
297,2015-09-16,5113.263535263755,5113.263535263755,5113.263535263755,4988.569778080502,4772.8839039120985,5197.104463830966
298,2015-09-17,5115.534005425932,5115.534005425932,5115.534005425932,4982.308102816603,4771.009758190001,5208.162977060242
299,2015-09-18,5117.804475588111,5117.804475588111,5117.804475588111,4981.787182125487,4763.642198808455,5188.050298775421
300,2015-09-21,5124.615886074643,5124.615886074643,5124.615886074643,4966.306782423856,4758.690512078146,5190.761562506689
301,2015-09-22,5126.8863562368215,5126.886356236822,5126.886356236822,4974.336997055049,4763.417785401753,5178.451768750974
302,2015-09-23,5129.156826398999,5129.156826398999,5129.156826398999,4971.313208208164,4750.093083021176,5190.16254848873
303,2015-09-24,5131.427296561176,5131.427296561176,5131.427296561176,4962.3749394258375,4731.510957305283,5176.975319394705
304,2015-09-25,5133.697766723354,5133.697766723355,5133.697766723355,4958.965477659337,4745.3418260612725,5185.733684690371
305,2015-09-28,5140.509177209887,5140.509177209887,5140.509177209887,4933.902942858321,4694.0355003625955,5153.097121479154
306,2015-09-29,5142.7796473720655,5142.7796473720655,5142.7796473720655,4938.596607532556,4716.532890762595,5143.720677373745
307,2015-09-30,5145.050117534243,5145.050117534243,5145.050117534243,4932.265475276815,4704.296004981002,5141.905781435279
308,2015-10-01,5147.32058769642,5147.32058769642,5147.32058769642,4920.117884996733,4696.26481390882,5147.035514211099
309,2015-10-02,5149.591057858598,5149.591057858598,5149.591057858598,4913.6692753007355,4700.753634932788,5162.562095701789
310,2015-10-05,5156.402468345132,5156.402468345132,5156.402468345132,4881.240462353018,4657.192689576674,5093.772161879059
311,2015-10-06,5158.6729385073095,5158.6729385073095,5158.6729385073095,4884.294081315557,4661.991031505325,5087.050184436912
312,2015-10-07,5160.943408669487,5160.943408669487,5160.943408669487,4876.833265947991,4655.800897272192,5100.8490985952585
313,2015-10-08,5163.213878831664,5163.213878831664,5163.213878831664,4864.115914516571,4633.483965820604,5079.194311345659
314,2015-10-09,5165.484348993842,5165.484348993842,5165.484348993842,4857.696532342464,4632.231406503104,5070.052671070872
315,2015-10-12,5172.295759480376,5172.295759480376,5172.295759480376,4857.045094024695,4642.002344027156,5075.7793225764235
316,2015-10-13,5174.5662296425535,5174.5662296425535,5174.5662296425535,4834.770146806881,4614.610446051774,5041.111158817762
317,2015-10-14,5176.836699804731,5176.836699804731,5176.836699804731,4830.469146752192,4604.207257555688,5052.04279696296
318,2015-10-15,5179.107169966908,5179.107169966908,5179.107169966908,4821.466889042964,4596.522334177043,5035.605319794372
319,2015-10-16,5181.377640129086,5181.377640129086,5181.377640129086,4819.262195399111,4598.200288102575,5050.375143807222
320,2015-10-19,5188.18905061562,5188.18905061562,5188.18905061562,4805.632826227739,4584.877649411496,5039.598502776403
321,2015-10-20,5190.4595207777975,5190.4595207777975,5190.4595207777975,4816.687144096455,4608.092682557341,5050.013391670911
322,2015-10-21,5192.729990939975,5192.729990939975,5192.729990939975,4817.898791943025,4611.989068137908,5028.092359061489
323,2015-10-22,5195.000461102152,5195.000461102152,5195.000461102152,4814.382829881388,4594.624668368435,5033.974540251179
324,2015-10-23,5197.27093126433,5197.27093126433,5197.27093126433,4817.53817609601,4594.868456872213,5028.133620425377
325,2015-10-26,5204.082340878499,5204.082340878499,5204.082340878499,4818.291710735331,4596.083042908174,5041.960877043803
326,2015-10-27,5206.352810749888,5206.352810749888,5206.352810749888,4833.297584709503,4609.3649133865765,5078.735348683817
327,2015-10-28,5208.623280621277,5208.623280621277,5208.623280621277,4837.926348766242,4620.795393138476,5059.892110046609
328,2015-10-29,5210.893750492667,5210.893750492667,5210.893750492667,4837.2441247604675,4609.471210144326,5072.32687644958
329,2015-10-30,5213.164220364057,5213.164220364057,5213.164220364057,4842.615292688217,4617.570985551015,5056.059899145724
330,2015-11-02,5219.975629978227,5219.975629978227,5219.975629978227,4846.192549283635,4630.132012504736,5079.054957641975
331,2015-11-03,5222.246099849616,5222.246099849617,5222.246099849617,4860.903097725182,4631.593193180859,5071.268885831915
332,2015-11-04,5224.516569721006,5224.516569721006,5224.516569721006,4864.673826672359,4650.13006509519,5078.9391509362895
333,2015-11-05,5226.787039592395,5226.787039592395,5226.787039592395,4862.623896503774,4655.701802662387,5082.929643111833
334,2015-11-06,5229.057509463784,5229.057509463784,5229.057509463784,4866.181657974601,4657.0963315390145,5100.959664433617
335,2015-11-09,5235.868919077953,5235.868919077953,5235.868919077953,4862.404595887078,4643.551886249909,5077.018372816342
336,2015-11-10,5238.139388949343,5238.139388949343,5238.139388949343,4874.302677456235,4648.429179928003,5086.087513500278
337,2015-11-11,5240.409858820733,5240.409858820733,5240.409858820733,4912.055572025241,4697.942749888314,5132.302200243841
338,2015-11-12,5242.680328692122,5242.680328692122,5242.680328692122,4870.362883218313,4663.284871013129,5074.415505177694
339,2015-11-13,5244.950798563512,5244.950798563512,5244.950798563512,4871.229412731337,4649.668905506546,5083.317880060466
340,2015-11-16,5251.762208177681,5251.762208177681,5251.762208177681,4860.709227931888,4645.046884144817,5067.813975422737
341,2015-11-17,5254.0326780490705,5254.0326780490705,5254.0326780490705,4870.954469773994,4647.803407512912,5096.710677082411
342,2015-11-18,5256.30314792046,5256.30314792046,5256.30314792046,4870.561291226468,4644.664318574866,5079.161264731029
343,2015-11-19,5258.57361779185,5258.57361779185,5258.57361779185,4864.734804154879,4648.055244265152,5076.831089021267
344,2015-11-20,5260.844087663239,5260.844087663239,5260.844087663239,4864.96916428296,4633.840704466514,5074.598006609782
345,2015-11-23,5267.655497277407,5267.655497277407,5267.655497277407,4854.264090138812,4635.660987395773,5083.762157107159
346,2015-11-24,5269.925967148797,5269.925967148797,5269.925967148797,4864.858866608011,4651.18579093095,5085.853809922239
347,2015-11-25,5272.196437020187,5272.196437020187,5272.196437020187,4864.917289357918,4648.393338103215,5071.021448584086
348,2015-11-27,5276.737376762966,5276.737376762966,5276.737376762966,4860.243438383399,4650.83209844241,5072.968062952178
349,2015-11-30,5283.548786377135,5283.548786377135,5283.548786377135,4849.833786642168,4627.599459938002,5061.079131153402
350,2015-12-01,5285.819256248525,5285.819256248525,5285.819256248525,4859.96218573106,4638.906206088605,5081.7817019916965
351,2015-12-02,5288.089726119913,5288.089726119913,5288.089726119913,4859.177889436962,4656.477573419331,5084.345473048963
352,2015-12-03,5290.360195991303,5290.360195991303,5290.360195991303,4852.574097726978,4628.748980120333,5079.802056706503
353,2015-12-04,5292.630665862693,5292.630665862693,5292.630665862693,4851.543449335557,4628.378395271342,5067.430453090359
354,2015-12-07,5299.442075476863,5299.442075476863,5299.442075476863,4833.3394825582545,4616.451454944542,5045.382348114037
355,2015-12-08,5301.712545348252,5301.712545348252,5301.712545348252,4840.043008770117,4630.477394056287,5046.5751285248125
356,2015-12-09,5303.983015219642,5303.983015219642,5303.983015219642,4835.495790522654,4623.420431569649,5054.567920963935
357,2015-12-10,5306.2534850910315,5306.2534850910315,5306.2534850910315,4824.859105742726,4606.3956858924175,5061.124779385668
358,2015-12-11,5308.52395496242,5308.52395496242,5308.52395496242,4819.607090347421,4601.445888525374,5068.029427024145
359,2015-12-14,5315.335364576589,5315.335364576589,5315.335364576589,4788.581876561217,4550.936034512824,5002.6208752498915
360,2015-12-15,5317.605834447979,5317.605834447979,5317.605834447979,4791.31928046897,4580.456502738322,5011.144775888775
361,2015-12-16,5319.8763043193685,5319.8763043193685,5319.8763043193685,4783.147509296318,4561.076626257097,4990.120144853339
362,2015-12-17,5322.146774190758,5322.146774190758,5322.146774190758,4769.338700566309,4549.400638890958,4999.576667202783
363,2015-12-18,5324.417244062148,5324.417244062148,5324.417244062148,4761.472251428755,4554.0316070395165,4973.099649851661
364,2015-12-21,5331.228653676317,5331.228653676317,5331.228653676317,4726.855342776937,4510.011806372461,4963.009568581567
365,2015-12-22,5333.499123547706,5333.499123547706,5333.499123547706,4730.046459778977,4514.125670172942,4944.485152292727
366,2015-12-23,5331.200695639769,5331.200695639769,5331.200695639769,4718.6597801252465,4500.717123777079,4958.783490899982
367,2015-12-24,5328.902267731833,5328.902267731833,5328.902267731833,4702.552304012269,4478.540845956681,4931.506414614912
368,2015-12-28,5319.708556100085,5319.708556100085,5319.708556100085,4659.622079524012,4455.310896304134,4874.551681983053
369,2015-12-29,5317.410128192147,5317.410128192147,5317.410128192147,4664.60342564538,4452.606686539977,4901.158598994145
370,2015-12-30,5315.11170028421,5315.11170028421,5315.11170028421,4660.155598652135,4424.86486481635,4870.777719546961
371,2015-12-31,5312.813272376274,5312.813272376274,5312.813272376274,4651.447598056999,4447.464868673707,4876.034104620939
372,2016-01-04,5303.619560744525,5303.619560744525,5303.619560744525,4639.972079537149,4439.03546097653,4865.271868317073
373,2016-01-05,5301.321132836589,5301.321132836589,5301.321132836589,4652.548178227704,4446.343869685429,4866.947462104637
374,2016-01-06,5299.022704928651,5299.022704928651,5299.022704928651,4655.295808879361,4434.749232116285,4876.039144206357
375,2016-01-07,5296.724277020714,5296.724277020714,5296.724277020714,4653.248934870045,4433.156087985242,4874.778150869089
376,2016-01-08,5294.4258491127775,5294.425849112778,5294.425849112778,4657.727262938064,4432.170335448884,4875.605432120192
377,2016-01-11,5287.530565388966,5287.530565388966,5287.530565388966,4660.845867092007,4450.379969017184,4866.453236820256
378,2016-01-12,5285.23213748103,5285.23213748103,5285.23213748103,4675.8958923844775,4464.758719209693,4879.251474361677
379,2016-01-13,5282.9337095730925,5282.9337095730925,5282.9337095730925,4680.11323063566,4454.0013764432315,4904.0056382053845
380,2016-01-14,5280.635281665155,5280.635281665155,5280.635281665155,4678.529117328117,4468.134021641714,4890.514905564069
381,2016-01-15,5278.336853757219,5278.336853757219,5278.336853757219,4682.484376375889,4463.955330622904,4896.4481624368
382,2016-01-19,5269.14314212547,5269.14314212547,5269.14314212547,4689.916940438226,4472.282200943569,4906.6472791216875
383,2016-01-20,5266.844714217534,5266.844714217534,5266.844714217534,4689.768636696013,4456.947754537621,4894.219450739134
384,2016-01-21,5264.546286309597,5264.546286309597,5264.546286309597,4683.395112306084,4468.715283854349,4905.858892120813
385,2016-01-22,5262.24785840166,5262.247858401661,5262.247858401661,4682.281914155538,4464.3053357761,4892.818166279228
386,2016-01-25,5255.352574677849,5255.352574677849,5255.352574677849,4663.108441296478,4438.859442425452,4878.726418233907
387,2016-01-26,5253.054146769912,5253.054146769912,5253.054146769912,4669.681051846903,4466.151364505731,4885.766671098071
388,2016-01-27,5250.755718861975,5250.755718861975,5250.755718861975,4665.324520794987,4444.989201588796,4885.329022057875
389,2016-01-28,5248.457290954038,5248.457290954038,5248.457290954038,4655.331654451533,4425.055969979095,4889.186078071282
390,2016-01-29,5246.158863046101,5246.158863046101,5246.158863046101,4651.2996272792725,4429.3965459226165,4864.9229440572235
391,2016-02-01,5239.263579322291,5239.263579322291,5239.263579322291,4628.413867007145,4414.723322406941,4847.429310090204
392,2016-02-02,5236.965151414353,5236.965151414353,5236.965151414353,4635.606295122516,4415.216721495755,4844.610205747293
393,2016-02-03,5234.666723506416,5234.666723506416,5234.666723506416,4632.829940569229,4421.438162421862,4863.20619766248
394,2016-02-04,5232.368295598479,5232.368295598479,5232.368295598479,4625.362155441045,4410.629550985086,4856.9247869836245
395,2016-02-05,5230.069867690542,5230.069867690543,5230.069867690543,4624.762199931202,4400.4269162377705,4831.210700355105
396,2016-02-08,5223.174583966731,5223.174583966731,5223.174583966731,4616.925505848646,4397.091533551017,4846.554298878463
397,2016-02-09,5220.876156058795,5220.876156058795,5220.876156058795,4630.399024839874,4404.189779241746,4852.864480100351
398,2016-02-10,5218.577728150858,5218.577728150858,5218.577728150858,4634.340065349519,4413.226013095755,4849.065406994242
399,2016-02-11,5216.279300242921,5216.279300242921,5216.279300242921,4633.89264533579,4420.62640152707,4859.724948522877
400,2016-02-12,5213.980872334983,5213.980872334983,5213.980872334983,4640.47668977435,4415.520457303612,4852.781834404964
401,2016-02-16,5204.787160703236,5204.787160703236,5204.787160703236,4673.675476755951,4461.141248962659,4898.207739396062
402,2016-02-17,5202.488732795298,5202.488732795298,5202.488732795298,4683.5501325787345,4466.007127067061,4914.624989584246
403,2016-02-18,5200.190304887362,5200.190304887362,5200.190304887362,4688.4204576391985,4466.475884310988,4904.191492582297
404,2016-02-19,5197.891876979425,5197.891876979425,5197.891876979425,4699.613010987342,4475.175889485497,4908.729287249962
405,2016-02-22,5190.996593255614,5190.996593255614,5190.996593255614,4721.787156284687,4503.314541826647,4949.022627558278
406,2016-02-23,5188.698165347677,5188.698165347677,5188.698165347677,4742.885789017827,4537.919611387769,4966.979735092015
407,2016-02-24,5186.604581968837,5186.604581968837,5186.604581968837,4753.238937647478,4555.551247199599,4979.5753508771995
408,2016-02-25,5184.510998589998,5184.510998589998,5184.510998589998,4757.693635465036,4537.382132031891,4984.372659741846
409,2016-02-26,5182.417415211159,5182.417415211159,5182.417415211159,4767.609774684271,4546.995147126914,4991.230759698022
410,2016-02-29,5176.136665074642,5176.136665074642,5176.136665074642,4781.354676546191,4554.923277304367,5008.83806801325
411,2016-03-01,5174.043081695801,5174.043081695801,5174.043081695801,4798.362510211868,4564.383681103018,5013.52279135603
412,2016-03-02,5171.9494983169625,5171.9494983169625,5171.9494983169625,4803.930029019625,4573.422648035597,5028.446009409019
413,2016-03-03,5169.8559149381235,5169.8559149381235,5169.8559149381235,4803.209087275103,4577.9106389161125,5018.059054069468
414,2016-03-04,5167.762331559285,5167.762331559285,5167.762331559285,4807.662552528404,4593.575644671379,5040.791455693889
415,2016-03-07,5161.481581422766,5161.481581422766,5161.481581422766,4804.321954586538,4597.270421697137,5035.494172040637
416,2016-03-08,5159.387998043927,5159.387998043927,5159.387998043927,4815.726662415228,4580.210544987455,5026.557596862106
417,2016-03-09,5157.294414665088,5157.294414665088,5157.294414665088,4815.8840980672985,4603.892746047196,5029.823321435208
418,2016-03-10,5155.200831286249,5155.200831286249,5155.200831286249,4810.021875483034,4598.014109911399,5020.601576088242
419,2016-03-11,5153.107247907409,5153.107247907409,5153.107247907409,4809.66867164361,4582.125995983808,5029.811390121767
420,2016-03-14,5146.826497770892,5146.826497770892,5146.826497770892,4794.411146282502,4597.491798597732,5018.547871399976
421,2016-03-15,5144.732914392053,5144.732914392053,5144.732914392053,4802.787345591782,4595.42963125108,5028.844009480242
422,2016-03-16,5142.639331013214,5142.639331013215,5142.639331013215,4800.415730012164,4588.795287981902,5010.127355263343
423,2016-03-17,5140.545747634374,5140.545747634374,5140.545747634374,4792.525320677396,4567.3640396362025,5023.576461641098
424,2016-03-18,5138.452164255535,5138.452164255535,5138.452164255535,4790.637322405015,4589.833431496839,5017.154860388239
425,2016-03-21,5132.171414119018,5132.171414119018,5132.171414119018,4773.551575468161,4549.706229217248,4980.850254325518
426,2016-03-22,5130.077830740177,5130.077830740176,5130.077830740176,4782.154591536323,4556.6323334764065,5013.713861628319
427,2016-03-23,5127.984247361338,5127.984247361338,5127.984247361338,4780.37392395672,4558.820546219513,5002.326531318351
428,2016-03-24,5125.890663982499,5125.890663982499,5125.890663982499,4773.403164376449,4535.587989524644,4997.583078585507
429,2016-03-28,5117.516330467142,5117.516330467142,5117.516330467142,4760.689201398562,4533.800593696746,4972.642331923163
430,2016-03-29,5115.422747088303,5115.422747088303,5115.422747088303,4771.337525978274,4547.990427795536,4986.985974815131
431,2016-03-30,5113.329163709464,5113.329163709464,5113.329163709464,4771.735738379489,4531.779408874195,4977.571934175523
432,2016-03-31,5111.2355803306245,5111.2355803306245,5111.2355803306245,4767.0524301538435,4552.1117194991875,4988.3440442912515
433,2016-04-01,5109.141996951786,5109.141996951786,5109.141996951786,4768.7502619407505,4557.203064229757,4984.061861349881
434,2016-04-04,5102.861246815268,5102.861246815268,5102.861246815268,4764.14852227565,4546.520103575609,4977.8143826405385
435,2016-04-05,5100.767663436429,5100.767663436429,5100.767663436429,4777.3207339969285,4571.439292067629,5004.577315767873
436,2016-04-06,5098.67408005759,5098.67408005759,5098.67408005759,4780.235884401135,4562.931469453983,4993.148104360622
437,2016-04-07,5096.580496678749,5096.580496678749,5096.580496678749,4778.044118701286,4544.903839639753,5000.286471772198
438,2016-04-08,5094.48691329991,5094.48691329991,5094.48691329991,4782.18833982496,4544.984895108042,4990.3717771040665
439,2016-04-11,5088.206163163393,5088.206163163393,5088.206163163393,4784.428803969025,4566.694995267487,5023.787149772223
440,2016-04-12,5086.112579784553,5086.112579784553,5086.112579784553,4799.629590593242,4578.713202695746,5029.45022048522
441,2016-04-13,5084.0189964057145,5084.0189964057145,5084.0189964057145,4804.398338406279,4598.388811946715,5025.472992945144
442,2016-04-14,5081.9254130268755,5081.9254130268755,5081.9254130268755,4803.852937183131,4574.667142704101,5017.882072034084
443,2016-04-15,5079.831829648037,5079.831829648037,5079.831829648037,4809.402754554213,4596.085047246663,5036.2176328987425
444,2016-04-18,5073.551079511518,5073.551079511518,5073.551079511518,4814.0770009966,4582.385211150054,5026.1089203794645
445,2016-04-19,5071.457496132679,5071.457496132679,5071.457496132679,4829.387654572285,4615.948418802145,5059.411731263928
446,2016-04-20,5069.36391275384,5069.36391275384,5069.36391275384,4833.86879950949,4635.780112824952,5034.393113891814
447,2016-04-21,5067.270338208936,5067.270338208936,5067.270338208936,4832.616828416057,4605.760567927746,5042.79968178628
448,2016-04-22,5065.176763664032,5065.176763664032,5065.176763664032,4837.025648782615,4618.002593766223,5034.929656148486
449,2016-04-25,5058.89604002932,5058.89604002932,5058.89604002932,4835.62962675751,4613.708408714069,5051.014631377947
450,2016-04-26,5056.802465484417,5056.802465484416,5056.802465484416,4848.065174505003,4610.923051265197,5066.374657234329
451,2016-04-27,5054.7088909395125,5054.7088909395125,5054.7088909395125,4849.285197024846,4644.8147541218,5060.509477209782
452,2016-04-28,5052.615316394609,5052.615316394609,5052.615316394609,4844.42535314738,4623.390697760879,5059.582402320811
453,2016-04-29,5050.521741849705,5050.521741849705,5050.521741849705,4844.929043083092,4625.589626289883,5056.560994729986
454,2016-05-02,5044.241018214992,5044.241018214992,5044.241018214992,4830.670749483316,4591.99569831415,5045.431552080183
455,2016-05-03,5042.147443670089,5042.147443670089,5042.147443670089,4838.6894200333845,4618.896502526356,5062.411989736946
456,2016-05-04,5040.053869125185,5040.053869125185,5040.053869125185,4835.569861815477,4619.320283605558,5055.3321980759665
457,2016-05-05,5037.960294580282,5037.960294580282,5037.960294580282,4826.538744061242,4615.900346421797,5052.670917411567
458,2016-05-06,5035.866720035377,5035.866720035377,5035.866720035377,4823.131555013294,4599.127822478276,5038.689397523589
459,2016-05-09,5029.585996400666,5029.585996400666,5029.585996400666,4799.593169451346,4575.82721343821,5009.614439839156
460,2016-05-10,5027.492421855762,5027.492421855762,5027.492421855762,4805.606346137743,4580.33580924095,5030.55973113011
461,2016-05-11,5025.398847310858,5025.398847310858,5025.398847310858,4801.139279412569,4580.523453063288,5014.825557738143
462,2016-05-12,5023.305272765954,5023.305272765954,5023.305272765954,4791.469938511645,4561.805926052458,5018.335941392274
463,2016-05-13,5021.211698221051,5021.211698221051,5021.211698221051,4788.1710854793955,4576.176056550633,5010.035222261805
464,2016-05-16,5014.930974586338,5014.930974586338,5014.930974586338,4769.570397073455,4545.31197578331,4989.861819328257
465,2016-05-17,5012.837400041434,5012.837400041434,5012.837400041434,4778.725433070222,4549.857247661493,5001.651774483647
466,2016-05-18,5010.743825496531,5010.743825496531,5010.743825496531,4778.083193181092,4570.16107592873,4993.639252524439
467,2016-05-19,5008.650250951626,5008.650250951625,5008.650250951625,4772.856647762558,4553.634411021048,4992.986115815657
468,2016-05-20,5006.5566764067225,5006.5566764067225,5006.5566764067225,4774.5374436310785,4569.956564541534,5000.527049976896
469,2016-05-23,5000.275952772011,5000.275952772011,5000.275952772011,4773.077587181956,4550.907444001806,4990.9298763515535
470,2016-05-24,4998.182378227108,4998.182378227108,4998.182378227108,4788.28602589443,4561.49495715979,5013.1775804006875
471,2016-05-25,4996.088803682203,4996.088803682203,4996.088803682203,4793.651836436935,4580.010293804751,5014.52114266427
472,2016-05-26,4993.9952291373,4993.9952291373,4993.9952291373,4794.254106356802,4565.026376001618,5004.909956715997
473,2016-05-27,4991.901654592396,4991.901654592396,4991.901654592396,4801.451874836371,4602.540756640488,5031.202237816141
474,2016-05-31,4983.52735641278,4983.52735641278,4983.52735641278,4831.723294052913,4615.640257559216,5071.108065713681
475,2016-06-01,4981.433781867876,4981.433781867876,4981.433781867876,4839.326225149972,4609.480664397411,5071.504989864252
476,2016-06-02,4979.340207322972,4979.340207322972,4979.340207322972,4841.260264116641,4624.837287972848,5058.881057377325
477,2016-06-03,4977.246632778068,4977.246632778068,4977.246632778068,4848.8442338625555,4631.114526792285,5068.828712596667
478,2016-06-06,4970.965909143357,4970.965909143357,4970.965909143357,4856.2400797381115,4634.234676926554,5068.931455661799
479,2016-06-07,4968.872334598453,4968.872334598453,4968.872334598453,4871.177437240502,4631.758442521743,5084.629685993566
480,2016-06-08,4966.7787600535485,4966.7787600535485,4966.7787600535485,4874.616217982391,4669.383452339683,5091.408531384133
481,2016-06-09,4964.685185508645,4964.685185508645,4964.685185508645,4871.666677893625,4646.173204254317,5087.63862392642
482,2016-06-10,4962.59161096374,4962.59161096374,4962.59161096374,4873.757852741986,4655.2295329807885,5110.530313438126
483,2016-06-13,4956.310887329029,4956.310887329029,4956.310887329029,4862.343345663445,4647.306228346164,5072.075160759543
484,2016-06-14,4954.217312784125,4954.217312784125,4954.217312784125,4870.726360125677,4660.214443103526,5084.69189463415
485,2016-06-15,4952.123738239222,4952.123738239221,4952.123738239221,4867.728984556746,4643.058527363656,5080.3660297362185
486,2016-06-16,4950.030163694317,4950.030163694317,4950.030163694317,4858.618046260563,4638.83067026893,5077.7409681764575
487,2016-06-17,4947.936589149414,4947.936589149414,4947.936589149414,4854.974056651423,4632.4952790835205,5071.961734552076
488,2016-06-20,4963.272721493921,4963.272721493921,4963.272721493921,4851.889390985048,4637.461620857889,5062.726995001157
489,2016-06-21,4968.3847656087555,4968.384765608755,4968.384765608755,4864.73411004832,4639.918461133806,5071.271852117981
490,2016-06-22,4973.4968097235915,4973.4968097235915,4973.4968097235915,4867.18292973644,4652.324597436211,5081.154446037588
491,2016-06-23,4978.608853838427,4978.608853838427,4978.608853838427,4864.554498349728,4642.501484980826,5087.142157435874
492,2016-06-24,4983.720897953262,4983.7208979532625,4983.7208979532625,4868.456677379804,4628.863238581438,5083.292839541395
493,2016-06-27,4999.0570302977685,4999.0570302977685,4999.0570302977685,4872.669194902667,4642.265173440852,5090.0925392510535
494,2016-06-28,5004.169074412603,5004.169074412603,5004.169074412603,4889.877545799329,4684.568907908479,5112.8653238871575
495,2016-06-29,5009.281118527439,5009.281118527439,5009.281118527439,4897.51638373906,4673.652014670133,5106.200835112333
496,2016-06-30,5014.393162642274,5014.393162642274,5014.393162642274,4900.789278166838,4670.924280481323,5126.908739694946
497,2016-07-01,5019.50520675711,5019.50520675711,5019.50520675711,4911.171516822241,4692.142320546141,5122.43481415968
498,2016-07-05,5039.953383216451,5039.953383216451,5039.953383216451,4961.220165771909,4740.00143989241,5187.400090259984
499,2016-07-06,5045.065427331287,5045.065427331287,5045.065427331287,4975.867578100157,4754.036804883874,5203.880635173902
500,2016-07-07,5050.177471446122,5050.177471446122,5050.177471446122,4985.759361686064,4756.616968793661,5200.573079737253
